Looking,3,NNP
Louisiana,3,NNP
Madison,3,NNP
Meantime,3,NNP
Micah,3,NNP
Nixon,3,NNP
OUR,3,NNP
Obama,3,NNP
Perhaps,3,NNP
Progress,3,NNP
Rather,3,NNP
Reagan,3,NNP
Relying,3,NNP
Republicans,3,NNPS
Revolutionary,3,NNP
Santo,3,NNP
Security,3,NNP
Soviet,3,NNP
Thank,3,NNP
Two,3,NNP
Until,3,NNP
Virginia,3,NNP
WHEN,3,WRB
Whenever,3,NNP
Whilst,3,NNP
abandoned,3,VBN
abandonment,3,NN
absolutely,3,RB
abundantly,3,RB
access,3,NN
accessible,3,JJ
accompanied,3,VBN
accomplishing,3,VBG
accumulation,3,NN
acquiesce,3,NN
acquisitions,3,NNS
addressed,3,VBD
adequately,3,RB
advantageous,3,JJ
advantageously,3,RB
advisable,3,JJ
advocated,3,VBN
agent,3,NN
aggrandizement,3,NN
air,3,NN
alarmed,3,VBD
alert,3,NN
alien,3,NN
allegiance,3,NN
alluring,3,VBG
alter,3,VB
amended,3,VBN
amicable,3,JJ
amongst,3,NN
anchor,3,NN
angel,3,NN
angels,3,NNS
annoyance,3,NN
answered,3,VBN
anticipation,3,NN
antitrust,3,JJ
anxieties,3,NNS
applicable,3,JJ
applying,3,VBG
appreciate,3,VB
approve,3,VBP
ardor,3,NN
area,3,NN
arguments,3,NNS
arises,3,VBZ
arising,3,NN
arm,3,NN
array,3,NN
artificial,3,JJ
asks,3,NNS
aspiration,3,NN
aspire,3,NN
assemblage,3,NN
assuming,3,NN
attachments,3,NNS
attacks,3,NNS
attend,3,VB
attending,3,VBG
attributes,3,VBZ
august,3,NN
auxiliaries,3,NNS
avert,3,VB
balanced,3,JJ
band,3,NN
banished,3,JJ
bank,3,NN
bears,3,NNS
beg,3,VBP
begets,3,NNS
believing,3,NN
belligerent,3,NN
beneficence,3,NN
beset,3,VBP
bestow,3,VB
bigger,3,JJR
bigotry,3,NN
binds,3,VBZ
bitterness,3,NN
blinded,3,VBN
bloodshed,3,JJ
blow,3,NN
blowing,3,VBG
board,3,NN
boasted,3,VBN
boundary,3,JJ
bow,3,VBP
box,3,NN
brilliant,3,JJ
bringing,3,VBG
burdened,3,VBN
businesses,3,NNS
buy,3,VB
campaign,3,NN
candidly,3,RB
capitol,3,NN
carries,3,VBZ
caused,3,VBN
cement,3,NN
census,3,NN
center,3,NN
chains,3,NNS
challenged,3,VBN
checks,3,NNS
church,3,NN
circumstance,3,NN
civic,3,JJ
clean,3,JJ
cling,3,VBG
closely,3,RB
closer,3,JJR
coined,3,VBN
cold,3,NN
collection,3,NN
collectively,3,RB
colleges,3,NNS
color,3,NN
combat,3,NN
combined,3,VBN
commanding,3,NN
commencing,3,VBG
compare,3,VBP
compared,3,VBN
compass,3,NN
compel,3,VB
compelling,3,VBG
compensation,3,NN
compete,3,VB
completely,3,RB
complicated,3,VBN
composed,3,VBD
concept,3,NN
concessions,3,NNS
concord,3,NN
concurrence,3,NN
condemned,3,VBN
conference,3,NN
confiding,3,VBG
congress,3,NN
connection,3,NN
consecrate,3,VB
considerable,3,JJ
considerate,3,NN
consists,3,VBZ
conspicuous,3,JJ
conspicuously,3,RB
constructive,3,JJ
consumed,3,VBN
consumption,3,NN
contentment,3,NN
contests,3,NNS
continuation,3,NN
contracted,3,VBN
convention,3,NN
cool,3,JJ
cooperative,3,JJ
corner,3,NN
correspondent,3,NN
corrupting,3,NN
cotton,3,NN
counter,3,NN
covenants,3,NNS
covers,3,VBZ
covet,3,NN
credits,3,NNS
crowded,3,VBN
crowned,3,VBD
cruel,3,VB
cultivation,3,NN
cultural,3,JJ
cured,3,VBN
darkened,3,VBN
debates,3,NNS
decay,3,NN
declining,3,VBG
dedicated,3,VBD
defeat,3,VB
defines,3,VBZ
demonstration,3,NN
denial,3,NN
depart,3,VBP
dependencies,3,NNS
dependency,3,NN
depending,3,VBG
deprecated,3,VBD
deprivation,3,NN
deprived,3,VBN
derives,3,VBZ
deserts,3,VBZ
details,3,NNS
detriment,3,NN
dictate,3,NN
died,3,VBD
differ,3,VBP
diminish,3,VB
diminishing,3,VBG
diplomatic,3,JJ
discern,3,VB
discharged,3,VBN
disciplined,3,VBD
discordant,3,JJ
discouragement,3,NN
disinterested,3,VBD
dispelled,3,VBN
disputed,3,JJ
disruption,3,NN
dissatisfied,3,VBN
distressed,3,VBN
distribute,3,NN
disunion,3,NN
diversified,3,VBD
dominant,3,JJ
dreamed,3,VBN
drugs,3,NNS
durable,3,JJ
dwell,3,VB
dying,3,NN
earnings,3,NNS
easier,3,JJR
east,3,JJ
economically,3,RB
effectively,3,RB
eight,3,CD
elevation,3,NN
emancipated,3,VBD
embody,3,VBP
embraced,3,VBD
emergencies,3,NNS
eminence,3,NN
emotions,3,NNS
emphatic,3,JJ
enact,3,VB
encounter,3,NN
encountered,3,VBN
encouraged,3,VBN
encourages,3,VBZ
endless,3,NN
endured,3,VBD
engineers,3,NNS
enjoins,3,NNS
enormous,3,JJ
entitle,3,VB
environment,3,NN
equivalent,3,NN
especial,3,JJ
essence,3,NN
esteem,3,NN
evade,3,VB
eventually,3,RB
exceeding,3,NN
excellence,3,NN
excite,3,JJ
exerted,3,VBN
exigency,3,NN
expand,3,NN
experiments,3,NNS
exploits,3,NNS
explore,3,VBP
expose,3,VB
exposition,3,NN
extinguished,3,VBD
extinguishment,3,NN
extra,3,JJ
extreme,3,NN
faiths,3,NNS
familiar,3,JJ
fascism,3,NN
fast,3,RB
fatal,3,JJ
father,3,NN
fault,3,NN
favorably,3,RB
features,3,VBZ
felicity,3,NN
fills,3,NNS
finance,3,VB
fires,3,NNS
fiscal,3,JJ
five,3,CD
fix,3,VB
fixing,3,VBG
flame,3,NN
flames,3,NNS
foe,3,NN
follows,3,VBZ
forbidding,3,VBG
forebodings,3,NNS
forge,3,VB
fortitude,3,NN
fostered,3,VBN
fostering,3,NN
fragile,3,JJ
framework,3,NN
frank,3,NN
frankness,3,NN
fraud,3,NN
fresh,3,JJ
friendliness,3,NN
frontier,3,NN
frugality,3,NN
fullest,3,JJS
furnace,3,NN
furnishes,3,VBZ
furtherance,3,NN
gathering,3,NN
gaze,3,NN
girl,3,NN
global,3,JJ
golden,3,VBN
gradually,3,RB
gratefully,3,RB
gratification,3,NN
guaranteed,3,VBN
guarded,3,VBD
guests,3,NNS
halls,3,NNS
hang,3,VBP
hardship,3,NN
harness,3,VB
haste,3,NN
hasten,3,VB
heartily,3,RB
heedless,3,NN
hemisphere,3,NN
horizons,3,NNS
housing,3,VBG
hungry,3,NN
idealistic,3,JJ
ill,3,RB
illustrated,3,VBD
immense,3,NN
immigrants,3,NNS
immutable,3,JJ
import,3,NN
imposing,3,NN
imposts,3,NNS
impoverished,3,VBD
impressions,3,NNS
impressive,3,JJ
impunity,3,NN
inalienable,3,JJ
inaugurate,3,VB
inclination,3,NN
include,3,VB
included,3,VBN
increasingly,3,RB
incumbents,3,NNS
indicates,3,VBZ
indicating,3,VBG
indications,3,NNS
indirectly,3,RB
induce,3,VB
industrious,3,JJ
inflation,3,NN
informed,3,VBN
injure,3,NN
injuring,3,VBG
instant,3,NN
instrumental,3,JJ
intends,3,VBZ
intent,3,NN
interdependence,3,NN
interpret,3,VB
interpretation,3,NN
intervention,3,NN
intolerance,3,NN
intolerant,3,JJ
intricate,3,NN
investment,3,NN
inviolable,3,JJ
inviolate,3,VBP
invited,3,VBN
irresponsible,3,JJ
irrevocably,3,RB
island,3,NN
isolation,3,NN
isthmus,3,NN
jealousy,3,NN
justified,3,VBD
killed,3,VBN
kindred,3,VBN
knowingly,3,RB
lack,3,VB
lacking,3,VBG
lapse,3,NN
lash,3,NN
launched,3,VBD
learning,3,VBG
legions,3,NNS
levels,3,NNS
levying,3,NN
liberated,3,VBN
lifted,3,VBN
lighted,3,VBN
lighten,3,VB
list,3,NN
lover,3,NN
loving,3,NN
low,3,JJ
lowest,3,JJS
luxuries,3,NNS
machinery,3,NN
maimed,3,VBN
maintains,3,VBZ
majestic,3,JJ
manly,3,RB
mariners,3,NNS
masses,3,NNS
mastery,3,NN
match,3,NN
maxim,3,NN
maximum,3,NN
mechanic,3,JJ
menaced,3,VBN
menacing,3,NN
mental,3,JJ
message,3,NN
metallic,3,JJ
mild,3,VBN
million,3,CD
mining,3,NN
minister,3,JJR
minor,3,JJ
mischief,3,NN
misconstruction,3,NN
mitigate,3,VB
moderation,3,NN
modification,3,NN
moon,3,NN
morals,3,NNS
mortal,3,JJ
moves,3,VBZ
mutually,3,RB
named,3,VBD
naturalization,3,NN
navies,3,NNS
negative,3,JJ
negotiate,3,VBP
negotiations,3,NNS
notes,3,NNS
nowhere,3,RB
numerous,3,JJ
objection,3,NN
objective,3,NN
observable,3,JJ
observations,3,NNS
observing,3,VBG
occasional,3,JJ
occupations,3,NNS
offense,3,NN
offenses,3,NNS
offspring,3,NN
older,3,NN
openly,3,RB
oppress,3,VB
oppressed,3,VBN
ordained,3,VBN
origin,3,NN
originate,3,VB
outline,3,NN
pace,3,NN
pacific,3,JJ
page,3,NN
partake,3,NN
partisanship,3,NN
pathway,3,NN
pause,3,VB
peaceably,3,RB
perfected,3,VBN
performed,3,VBN
permanently,3,RB
planet,3,NN
planted,3,VBD
ports,3,NNS
positions,3,NNS
possesses,3,NNS
possession,3,NN
post,3,NN
practically,3,RB
preceded,3,VBN
precept,3,NN
precision,3,NN
predictions,3,NNS
preference,3,NN
prepare,3,VB
prescribes,3,VBZ
presently,3,RB
presumed,3,VBN
prevails,3,VBZ
prices,3,NNS
prisoners,3,NNS
privileged,3,VBN
probable,3,JJ
product,3,NN
prohibit,3,NN
prohibited,3,VBN
projects,3,NNS
promised,3,VBN
prompted,3,VBN
proportion,3,NN
prosper,3,VB
protects,3,VBZ
proudly,3,RB
proves,3,VBZ
providential,3,JJ
province,3,NN
purified,3,VBD
quicken,3,VB
quite,3,RB
racial,3,JJ
raging,3,VBG
ranks,3,NNS
rate,3,NN
ratification,3,NN
readily,3,RB
reasonably,3,RB
reborn,3,NN
receipts,3,NNS
recourse,3,VBP
recur,3,VB
referred,3,VBN
reflecting,3,VBG
reformation,3,NN
refreshed,3,VBD
refused,3,VBD
regarding,3,VBG
region,3,NN
rejoicing,3,VBG
relationships,3,NNS
reluctance,3,NN
remarks,3,NNS
remembrance,3,NN
remind,3,VB
remote,3,NN
removal,3,NN
renewing,3,VBG
repeal,3,VB
repealed,3,VBN
repeated,3,VBN
repel,3,VB
reports,3,NNS
represents,3,VBZ
reputation,3,NN
requirement,3,NN
research,3,NN
reserve,3,NN
resolutely,3,RB
responsibly,3,RB
restrain,3,VB
restrained,3,VBN
restraint,3,NN
retained,3,VBN
retire,3,VB
returning,3,VBG
returns,3,NNS
reviewed,3,VBD
rhetoric,3,NN
righteous,3,JJ
risen,3,VBN
rock,3,NN
room,3,NN
ruin,3,VB
ruler,3,NN
sacrificed,3,VBN
sagacious,3,JJ
sanctity,3,NN
savage,3,NN
saving,3,VBG
scale,3,NN
scattered,3,VBN
school,3,NN
scourge,3,NN
seasons,3,NNS
selfishness,3,NN
send,3,VB
sensed,3,VBD
sensibility,3,NN
sensible,3,JJ
serving,3,NN
settle,3,VB
settlements,3,NNS
settlers,3,NNS
severe,3,RB
shadows,3,NNS
shaping,3,VBG
sheet,3,NN
shop,3,NN
shoulders,3,NNS
shows,3,VBZ
signs,3,NNS
silent,3,NN
sincerity,3,NN
singular,3,JJ
sinister,3,JJ
six,3,CD
skills,3,NNS
solely,3,RB
solemnly,3,RB
solid,3,JJ
solved,3,VBN
somewhat,3,WDT
song,3,JJ
span,3,NN
species,3,NN
speech,3,NN
speeches,3,NNS
spite,3,NN
spreading,3,VBG
stage,3,NN
stages,3,NNS
stagnation,3,NN
staked,3,VBD
start,3,VB
statement,3,NN
states,3,NNS
stations,3,NNS
status,3,NN
stay,3,VB
stir,3,VBP
stirred,3,VBD
stock,3,NN
stricken,3,NN
strictest,3,JJS
strike,3,VB
strives,3,VBZ
striving,3,NN
struggles,3,NNS
studied,3,VBN
study,3,NN
subjected,3,VBD
subordination,3,NN
substance,3,NN
substantially,3,RB
sudden,3,JJ
sufferings,3,NNS
suggested,3,VBN
suited,3,VBN
supplement,3,VB
surmount,3,VB
surround,3,NN
survival,3,NN
survived,3,VBD
sustaining,3,NN
swear,3,NN
sweat,3,NN
table,3,JJ
talent,3,NN
talk,3,VB
taxing,3,NN
technical,3,JJ
technological,3,JJ
technology,3,NN
tell,3,VB
temperance,3,NN
tempest,3,NN
terminate,3,NN
terminated,3,VBD
territories,3,NNS
thee,3,NN
therein,3,NN
thoughtfully,3,RB
threshold,3,NN
thrives,3,NNS
throwing,3,NN
thy,3,JJ
tolerate,3,VB
tonnage,3,NN
torn,3,NN
touch,3,JJ
traced,3,VBN
tradition,3,NN
trained,3,VBN
transit,3,NN
transition,3,NN
transmitted,3,VBD
treason,3,NN
treasures,3,NNS
turmoil,3,NN
turns,3,VBZ
unable,3,JJ
unanimity,3,NN
unconquerable,3,JJ
undermines,3,NNS
understandings,3,NNS
undisturbed,3,VBN
undoubted,3,VBN
unexampled,3,VBN
unfortunate,3,NN
universe,3,NN
unknown,3,VBN
unmatched,3,VBN
unparalleled,3,VBN
unreserved,3,VBN
unused,3,JJ
unusual,3,JJ
unwise,3,RB
upheld,3,VBN
upright,3,VBD
useless,3,NN
using,3,NN
usually,3,RB
utilities,3,NNS
utterly,3,RB
valley,3,NN
valued,3,VBN
variance,3,NN
vastly,3,RB
venerated,3,VBN
vessels,3,NNS
victims,3,NNS
vigilance,3,NN
void,3,JJ
voluntarily,3,RB
volunteer,3,NN
vulnerable,3,JJ
wander,3,NN
warm,3,NN
warmly,3,RB
waters,3,NNS
weaker,3,NN
weigh,3,VB
weighed,3,VBN
went,3,VBD
westward,3,NN
whatsoever,3,RB
wicked,3,VBD
widely,3,RB
widened,3,VBN
wild,3,NN
winter,3,NN
witnesses,3,NNS
woman,3,NN
workers,3,NNS
worn,3,NN
wounded,3,VBN
wronged,3,VBN
wrongs,3,NNS
wrought,3,VBD
yielding,3,JJ
AMERICAN,2,NNP
Action,2,NNP
Africa,2,NNP
African,2,JJ
Age,2,NNP
Americas,2,NNP
Andrew,2,NNP
Argonne,2,NNP
Arlington,2,NNP
Athens,2,NNP
Between,2,NNP
Both,2,NNP
Caesar,2,NNP
Calvin,2,NNP
Canal,2,NNP
Capital,2,NNP
Carter,2,NNP
Christian,2,NNP
Christianity,2,NNP
Christians,2,NNPS
Church,2,NNP
Cleveland,2,NNP
Coast,2,NNP
Comfort,2,NNP
Common,2,NNP
Commonwealth,2,NNP
Congressman,2,NNP
Croix,2,NNP
Dangers,2,NNP
Deeply,2,NNP
Democrats,2,NNPS
Dingley,2,NNP
Divided,2,NNP
Division,2,NNP
Dole,2,NNP
Dwight,2,NNP
Economy,2,NNP
Eight,2,NNP
Entering,2,NNP
Equal,2,NNP
Especially,2,NNP
Fathers,2,NNP
Florida,2,NNP
Floridas,2,NNP
Foreign,2,NNP
France,2,NNP
GOVERNMENT,2,NNP
Gettysburg,2,NNP
Give,2,JJ
Grover,2,NNP
Guided,2,NNP
Harrison,2,NNP
Helvetic,2,NNP
Hence,2,NNP
Humanity,2,NNP
Inauguration,2,NNP
Information,2,NNP
Isthmus,2,NNP
JUSTICE,2,NNP
Jackson,2,NNP
King,2,NNP
Legislation,2,NNP
Likewise,2,NNP
Long,2,NNP
MY,2,NNP
Majority,2,NNP
Make,2,NNP
Maker,2,NNP
Mall,2,NNP
Mathias,2,NNP
McKinley,2,NNP
Medicare,2,NNP
Mexico,2,NNP
Middle,2,NNP
Milhous,2,NNP
Moreover,2,NNP
Nature,2,NNP
Notwithstanding,2,NNP
Once,2,NNP
Opportunism,2,NNP
Order,2,NNP
Orient,2,NNP
Other,2,NNP
Others,2,NNP
Out,2,NNP
PEACE,2,NNP
Panama,2,NNP
Parliament,2,NNP
Party,2,NNP
Passing,2,NNP
People,2,NNP
Peoples,2,NNP
Perceiving,2,NNP
Permanent,2,NNP
Philippine,2,NNP
Porto,2,NNP
Powerful,2,NNP
Prosperity,2,NNP
Public,2,NNP
Realizing,2,NNP
Repeated,2,NNP
Republics,2,NNP
Respecting,2,NNP
Reverend,2,NNP
Richard,2,NNP
Rico,2,NNP
Rights,2,NNP
River,2,NNP
Rocky,2,NNP
Ronald,2,NNP
Ruler,2,NNP
Secretary,2,NNP
She,2,NNP
Society,2,NNP
Soviets,2,NNS
Still,2,NNP
Strong,2,NNP
THERE,2,EX
Ten,2,NNP
Text,2,NNP
Think,2,NNP
Third,2,NNP
Throughout,2,NNP
Time,2,NNP
Treptow,2,NNP
True,2,NNP
Truman,2,NNP
Ulysses,2,NNP
Unwilling,2,NNP
Warren,2,NNP
Whatsoever,2,NNP
White,2,NNP
Whoever,2,NNP
Wilson,2,NNP
Woodrow,2,NNP
Yes,2,NNP
York,2,NNP
Yorktown,2,NNP
abide,2,VBP
abnormal,2,JJ
abolish,2,VB
abounding,2,NN
abreast,2,JJ
absent,2,JJ
abstain,2,VB
acclaim,2,VB
accomplishments,2,NNS
accordingly,2,RB
accountable,2,JJ
accounted,2,VBN
acknowledging,2,VBG
acquiesced,2,VBN
acquire,2,VB
actuated,2,VBD
adding,2,NN
addressing,2,VBG
adjusting,2,NN
administrations,2,NNS
admirable,2,JJ
admonish,2,VB
admonished,2,VBN
adventure,2,NN
advised,2,VBN
advocacy,2,NN
advocate,2,VBP
aegis,2,NN
affirmed,2,VBN
affirms,2,NNS
affording,2,VBG
affords,2,NNS
afraid,2,VBN
aged,2,JJ
aggregations,2,NNS
agitate,2,NN
agitated,2,VBN
agony,2,NN
agreements,2,NNS
alive,2,JJ
allayed,2,VBN
alleviate,2,JJ
allows,2,VBZ
ally,2,RB
alteration,2,NN
alternative,2,NN
ambitious,2,JJ
amiable,2,JJ
angry,2,NN
animation,2,NN
annals,2,NNS
annexation,2,NN
announced,2,VBD
answerable,2,JJ
antagonist,2,NN
antirepublican,2,JJ
apology,2,NN
appalling,2,NN
appertain,2,NN
applause,2,NN
applicants,2,NNS
appraise,2,VB
apprehend,2,VBP
approached,2,VBN
approaches,2,NNS
appropriations,2,NNS
apt,2,VBD
arbitrament,2,NN
arbitrarily,2,RB
arbitrary,2,JJ
argue,2,VB
aristocracy,2,NN
armament,2,NN
arrange,2,NN
arresting,2,VBG
arrived,2,VBD
arsenal,2,JJ
artillery,2,NN
ascertain,2,VB
ascertained,2,VBN
ascertaining,2,VBG
asking,2,VBG
assault,2,NN
asserted,2,VBD
assign,2,NN
assisted,2,VBN
associates,2,NNS
astonishing,2,NN
astray,2,NN
atom,2,NN
attached,2,VBN
attempted,2,VBN
attempting,2,VBG
attendant,2,JJ
attributable,2,JJ
aught,2,JJ
augmentation,2,NN
auspices,2,NNS
author,2,NN
authoritative,2,JJ
authors,2,NNS
auxiliary,2,JJ
avenues,2,NNS
avoidance,2,NN
awesome,2,NN
badge,2,NN
balances,2,NNS
baneful,2,JJ
banner,2,NN
barely,2,RB
beacon,2,NN
beckons,2,NNS
beginnings,2,NNS
begins,2,VBZ
behave,2,VB
behooves,2,VBZ
believers,2,NNS
bend,2,VB
beneath,2,NN
benediction,2,NN
benedictions,2,NNS
benefactors,2,NNS
benevolence,2,NN
benevolent,2,NN
besides,2,VBZ
betray,2,VB
betrays,2,VBZ
birthright,2,NN
blended,2,VBD
bloody,2,NN
blows,2,VBZ
boast,2,JJ
boldness,2,NN
book,2,NN
border,2,NN
bore,2,JJR
bosoms,2,NNS
boycott,2,NN
bravely,2,RB
bread,2,NN
breaking,2,VBG
breast,2,NN
breath,2,NN
bridge,2,VB
bridges,2,NNS
brighter,2,NN
brink,2,NN
builders,2,NNS
burdensome,2,JJ
burthen,2,NN
ca,2,MD
calculate,2,VB
canvass,2,NN
capitals,2,NNS
captives,2,NNS
cared,2,VBN
caring,2,NN
carriers,2,NNS
catastrophe,2,NN
catch,2,VBP
caught,2,VBN
caution,2,NN
cautious,2,JJ
ceased,2,VBN
centennial,2,NN
centers,2,NNS
changers,2,NNS
channel,2,NN
channels,2,NNS
characterized,2,VBN
charges,2,NNS
chart,2,VBP
chase,2,NN
check,2,VB
checked,2,VBN
chooses,2,NNS
choosing,2,NN
cleaner,2,NN
clergy,2,NN
closed,2,VBD
closeness,2,NN
closest,2,JJS
clothed,2,VBD
clouds,2,NNS
coal,2,NN
code,2,NN
coeval,2,NN
coinage,2,NN
coincidence,2,NN
collapse,2,NN
colonial,2,JJ
colonization,2,NN
colors,2,NNS
combination,2,NN
commenced,2,VBN
commended,2,VBD
commensurate,2,NN
commissions,2,NNS
commonly,2,RB
commonplace,2,NN
communicate,2,VB
communicated,2,VBN
communicating,2,NN
communications,2,NNS
company,2,NN
compensate,2,VB
compensated,2,VBN
complain,2,VB
complained,2,VBN
completion,2,NN
complications,2,NNS
composing,2,VBG
compulsory,2,NN
conceded,2,VBD
conceived,2,VBN
concentrated,2,VBN
concentration,2,NN
concepts,2,NNS
concernment,2,NN
concert,2,NN
confederacies,2,NNS
confederation,2,NN
conferring,2,VBG
confers,2,NNS
confess,2,VB
confirm,2,VB
conform,2,VB
conformable,2,JJ
confrontation,2,NN
confronted,2,VBN
confronting,2,NN
confronts,2,NNS
confusion,2,NN
conquer,2,VB
conquering,2,NN
consecrates,2,VBZ
consecration,2,NN
conservation,2,NN
considering,2,NN
consolatory,2,NN
consolidate,2,VB
constellation,2,NN
constituent,2,NN
constructed,2,VBN
constructing,2,NN
consultations,2,NNS
consummate,2,VB
contain,2,NN
containing,2,VBG
contemplated,2,VBD
contend,2,VB
contented,2,VBN
contention,2,NN
continuity,2,NN
controls,2,NNS
convert,2,VB
core,2,NN
corners,2,NNS
corporation,2,NN
correctly,2,RB
costly,2,RB
costs,2,NNS
counted,2,VBN
countenance,2,NN
counteraction,2,NN
courageously,2,RB
courtesy,2,NN
covered,2,VBN
crave,2,VBP
creates,2,NNS
critical,2,JJ
critically,2,RB
criticism,2,NN
crosses,2,NNS
crown,2,VB
crucial,2,JJ
crush,2,VBP
cup,2,NN
cure,2,VB
curiosity,2,NN
darkest,2,NN
dawning,2,VBG
deadly,2,RB
dealt,2,VBN
deceit,2,NN
deciding,2,NN
declares,2,NNS
decreased,2,VBN
decree,2,NN
decrees,2,VBZ
defective,2,JJ
defensive,2,JJ
deficiencies,2,NNS
defining,2,VBG
definitely,2,RB
definition,2,NN
defrayed,2,VBN
degenerate,2,VBP
degradation,2,NN
degrading,2,VBG
degrees,2,NNS
delays,2,NNS
deliberately,2,RB
deliberation,2,NN
delicacy,2,NN
deliver,2,VB
deliverance,2,NN
delusions,2,NNS
demanding,2,VBG
denies,2,VBZ
denying,2,VBG
departed,2,VBN
dependable,2,JJ
depended,2,VBN
deposits,2,NNS
depressed,2,VBD
deprive,2,VB
depth,2,NN
depths,2,NNS
descendants,2,NNS
deserved,2,VBN
designation,2,NN
designing,2,VBG
designs,2,NNS
desired,2,VBN
desirous,2,JJ
despaired,2,VBN
desperate,2,JJ
destroying,2,VBG
destroys,2,VBZ
detail,2,NN
determining,2,NN
device,2,NN
devices,2,NNS
devising,2,NN
devolve,2,VBP
devolved,2,VBD
dictated,2,VBN
dictator,2,NN
differed,2,VBN
differently,2,RB
dignified,2,JJ
diligence,2,NN
diligent,2,NN
dimensions,2,NNS
diminished,2,VBN
diminishes,2,VBZ
din,2,NN
directing,2,NN
directs,2,NNS
disappointment,2,NN
discard,2,VB
discontents,2,NNS
discountenanced,2,VBN
discourage,2,NN
discover,2,VB
discoveries,2,NNS
discrimination,2,NN
dishonorable,2,JJ
dismember,2,VB
disobedience,2,NN
dispassionate,2,JJ
dispel,2,VB
dispensations,2,NNS
dispensed,2,VBN
display,2,NN
dispositions,2,NNS
disregarded,2,VBN
dissent,2,NN
distinctions,2,NNS
districts,2,NNS
disturbance,2,NN
diverting,2,VBG
divides,2,NNS
divorce,2,NN
documents,2,NNS
dominate,2,VB
dominated,2,VBN
doomed,2,VBN
doubtful,2,NN
doubtless,2,VB
drafted,2,VBN
drastic,2,JJ
drift,2,VB
duly,2,RB
dwarfed,2,VBN
eager,2,JJ
ears,2,NNS
echoes,2,NNS
effectually,2,RB
elderly,2,JJ
electric,2,JJ
elimination,2,NN
eloquent,2,NN
embarrassed,2,VBN
embarrassing,2,VBG
emerge,2,VB
emerging,2,VBG
emphasis,2,NN
encroaching,2,VBG
encroachments,2,NNS
endangered,2,VBD
endeavors,2,NNS
ending,2,VBG
endlessly,2,RB
endures,2,NNS
enforcing,2,VBG
engine,2,NN
engulf,2,VBP
enhanced,2,VBN
enjoys,2,NNS
enlarging,2,NN
enlighten,2,VB
enlist,2,VB
enlisted,2,VBN
ennobled,2,VBN
ennobling,2,VBG
enriched,2,VBN
entanglement,2,NN
enterprising,2,NN
enters,2,VBZ
enthusiasm,2,NN
entrusted,2,VBN
epidemics,2,NNS
equaled,2,VBN
equipped,2,VBN
equity,2,NN
erect,2,VB
establishes,2,VBZ
establishments,2,NNS
esteemed,2,VBN
estimates,2,VBZ
ethnic,2,JJ
evanescent,2,NN
eve,2,NN
everyday,2,NN
evidently,2,RB
exacted,2,VBN
exactions,2,NNS
exactly,2,RB
exaggerated,2,VBN
exalt,2,VB
examine,2,VBP
exceed,2,VB
exceptional,2,JJ
exchanges,2,NNS
excises,2,NNS
excluded,2,VBN
excused,2,VBN
executes,2,VBZ
executing,2,NN
exemplified,2,VBN
exercises,2,NNS
exhaustive,2,JJ
exigencies,2,NNS
exile,2,VB
expanding,2,VBG
expands,2,NNS
experiences,2,NNS
explain,2,VB
explanation,2,NN
exploitation,2,NN
expresses,2,VBZ
extends,2,VBZ
extermination,2,NN
external,2,JJ
extinguish,2,VB
extraneous,2,JJ
exultation,2,NN
facilitate,2,JJ
faction,2,NN
failing,2,NN
falling,2,VBG
falls,2,NNS
falsehood,2,NN
falter,2,JJR
fantastic,2,JJ
farmer,2,NN
fatalistic,2,JJ
favors,2,VBZ
feared,2,VBN
fearing,2,VBG
feasible,2,JJ
fed,2,VBN
fellowship,2,NN
fever,2,NN
fiber,2,NN
fiction,2,NN
fiftieth,2,JJ
financing,2,VBG
finding,2,VBG
finish,2,VB
fisheries,2,NNS
fitted,2,VBN
flattered,2,VBN
fled,2,VBN
flourishing,2,VBG
foes,2,NNS
fold,2,NN
foolish,2,JJ
footing,2,NN
forbids,2,NNS
foreboding,2,NN
forecast,2,VB
foregoing,2,NN
foremost,2,RB
foretold,2,JJ
forgetting,2,VBG
forging,2,VBG
fortified,2,VBN
fortify,2,VB
forty,2,NN
forum,2,NN
fourteenth,2,NN
fractured,2,VBN
frequency,2,NN
frequently,2,RB
friction,2,NN
friendships,2,NNS
fringe,2,NN
frozen,2,VBN
frugal,2,JJ
fruit,2,NN
frustrated,2,VBN
fuel,2,VB
fugitive,2,JJ
fugitives,2,VBZ
functionaries,2,NNS
fund,2,NN
furnaces,2,NNS
furnishing,2,NN
futility,2,NN
gaining,2,NN
gathered,2,VBD
generate,2,VB
get,2,VB
giant,2,NN
gotten,2,VBN
gradual,2,JJ
grandest,2,JJS
grants,2,NNS
gravest,2,JJS
gravity,2,NN
groping,2,VBG
grounds,2,NNS
guarantee,2,NN
guards,2,NNS
guides,2,NNS
guilty,2,NN
guns,2,NNS
habitual,2,JJ
happen,2,VB
happier,2,JJR
harbor,2,NN
harder,2,JJR
hardihood,2,NN
harm,2,NN
harvest,2,NN
hated,2,VBN
hateful,2,JJ
heading,2,NN
healing,2,NN
healthy,2,JJ
heartburnings,2,NNS
hearthstone,2,NN
hearty,2,NN
heat,2,NN
heaven,2,JJ
heavily,2,RB
heedlessness,2,NN
heightened,2,VBD
henceforth,2,JJ
hesitate,2,VB
highways,2,NNS
holders,2,NNS
homeless,2,JJ
